90,1,1,,1,0,15.16801061,15.16801061,15.16801061,15.16801061,15.16801061,15.16801061,18,15.15985159,15.15985159,15.15985159,15.15985159,15.15985159,15.15985159,36,19.18313286,19.18313286,19.18313286,19.18313286,19.18313286,19.18313286,54,23.92034244,23.92034244,23.92034244,23.92034244,23.92034244,23.92034244,72,30.0669883,30.0669883,30.0669883,30.0669883,30.0669883,30.0669883,90,35.12581693,39.2892437,13.06420168,36.60424449,38.05048613,35.90050278,108,41.37270104,47.35848739,10.37445378,44.60232799,46.05316856,43.0977363,126,49.22763315,53.41042017,10.37445378,49.37884756,51.36909364,47.78917023,144,54.44911663,58.78991597,53.41042017,56.268228,58.0864126,53.71571445,162,61.6826683,66.85915966,57.44504202,61.80419109,65.85832324,57.98887083,180,76.73536083,84.34252101,66.85915966,78.75296565,83.09147547,69.03125797,198,87.98923155,101.8258824,76.27327731,92.95804404,101.075255,78.46524719,216,103.0222712,112.5848739,89.04957983,102.3510312,110.9256139,93.33454768,234,116.4279303,124.0163025,107.2053782,118.2157251,123.7660934,108.9694921,252,127.7604247,140.8272269,117.2919328,134.1716717,140.0765996,119.4246757,270,140.0937818,145.5342857,124.6887395,139.2565829,142.6145356,130.7840361,288,143.2573204,152.2586555,140.8272269,148.6689733,152.0084464,142.3287161,306,152.4753067,184.5356303,145.5342857,156.6173978,159.9994997,148.5044248,324,158.7110679,165.034958,149.5689076,162.0645303,164.4714369,152.8710052,342,164.407805,172.4317647,154.2759664,167.7747714,171.9313465,157.2815106
91,1,1,,1,0,223.6879337,265.9005042,6.339831933,227.2255215,262.6470959,64.48641931,44,109.2195681,271.28,6.339831933,28.69038923,44.93515824,7.752924126,88,77.95950705,273.9697479,40.63411765,49.68424216,55.24683397,42.13212081,132,113.5537389,273.9697479,58.78991597,63.80567989,75.45227868,58.78991597,176,125.5022976,278.0043697,66.85915966,72.52483365,78.35688484,66.85915966,220,137.8895796,279.3492437,70.89378151,78.74279594,83.12035144,76.90967997,264,139.2254229,279.3492437,76.27327731,83.90117404,88.00224085,81.61311195,308,145.4475111,277.3319328,79.63546218,86.12113466,92.76116584,80.27733384,352,144.5735645,277.3319328,80.98033613,88.63213661,101.7841193,83.46720767,396,124.5602309,155.6208403,76.27327731,95.89124949,95.89124949,95.89124949,440,130.4169203,163.690084,84.34252101,107.7240412,107.7240412,107.7240412,484,140.9489516,174.4490756,89.04957983,109.5531425,109.5531425,109.5531425,528,143.8590492,179.8285714,91.73932773,111.2024981,111.2024981,111.2024981,572,150.8958581,185.8805042,109.2226891,123.6764299,123.6764299,123.6764299,616,173.1148513,279.3492437,107.2053782,154.9687852,169.2852672,140.6523032,660,158.2527401,172.4317647,64.16941176,140.314891,140.314891,140.314891,704,192.8685496,212.7779832,64.16941176,202.1244017,206.4666106,194.5583294,748,216.9480169,233.6235294,76.27327731,227.0707236,232.3720495,219.1653955,792,239.1324551,263.2107563,84.34252101,252.6631894,258.2795518,237.5912576,836,248.5324183,264.5556303,101.8258824,258.8535265,260.3409859,257.4420621
92,1,1,,1,0,27.41720507,27.41720507,27.41720507,27.41720507,27.41720507,27.41720507,27,27.41824096,27.41824096,27.41824096,27.41824096,27.41824096,27.41824096,54,105.34695,123.3438655,79.63546218,111.0629267,122.4595649,85.99998728,81,147.8811153,165.034958,140.8272269,153.2730756,162.5783119,142.4282673,108,171.0161166,189.9151261,155.6208403,178.0157239,187.08274,162.7183567,135,193.0493355,204.7087395,174.4490756,193.698542,203.8040061,178.387045,162,208.1903307,218.157479,190.587563,209.245185,216.9993931,196.9082198,189,212.392956,227.5715966,50.04823529,213.1999797,226.2780103,67.51032447,216,226.0447208,236.9857143,212.7779832,231.0249929,234.5187857,218.2264304,243,231.6742324,245.727395,218.157479,237.1263264,242.4272812,222.6747892,270,236.9334439,253.1242017,222.1921008,245.1788215,251.0439201,226.7504801,297,240.4484273,256.4863866,225.5542857,249.46492,253.6384182,229.5690623,324,243.7466666,259.1761345,225.5542857,251.8033885,255.6738358,231.8654676,351,246.6588087,265.9005042,230.2613445,253.5697175,260.4427507,235.4966971,378,248.2077945,263.2107563,232.9510924,255.7863449,262.9267096,236.9549866,405,250.6819814,263.2107563,233.6235294,255.9392917,261.4789493,240.7625822,432,251.6535899,264.5556303,236.9857143,257.8335949,263.3312875,242.5645906,459,253.7266422,265.9005042,237.6581513,258.9183016,262.6766492,244.6691549,486,252.7131476,264.5556303,237.6581513,258.6636338,262.6559958,243.4381989,513,250.4234116,264.5556303,234.2959664,256.3888243,263.4528336,240.9400149
93,1,0,,0,0,221.6639855,260.5210084,76.27327731,248.6282907,251.196177,244.462812,123,229.0576744,263.2107563,79.63546218,259.8420166,263.8288549,256.9404998,246,196.4562903,233.6235294,57.44504202,229.2845777,231.2924146,227.9230978,369,165.4908449,193.9497479,53.41042017,191.7526766,191.7526766,191.7526766,492,143.414955,165.034958,53.41042017,159.5001717,162.6938811,156.3064623,615,121.7847563,121.7847563,121.7847563,121.7847563,121.7847563,121.7847563,738,94.10203601,123.3438655,70.89378151,105.4037813,119.7421826,74.08785714,861,73.47495593,99.80857143,66.85915966,86.85976614,95.842333,68.94441718,984,61.29929547,79.63546218,22.47831933,71.70706685,75.38581688,60.90149376,1107,54.09589953,61.47966387,22.47831933,58.12184884,60.1252518,55.70520509,1230,49.68649767,54.75529412,22.47831933,53.91425263,54.06184349,53.7941847,1353,45.46566957,50.04823529,20.4610084,48.33526408,49.71201681,47.89072995,1476,41.42600261,44.6687395,19.78857143,42.91773494,43.66008403,41.41476287,1599,36.86149118,40.63411765,17.7712605,39.89406467,39.97041362,39.71625768,1722,33.76888039,33.76888039,33.76888039,33.76888039,33.76888039,33.76888039,1845,29.82454482,29.82454482,29.82454482,29.82454482,29.82454482,29.82454482,1968,28.00989475,28.00989475,28.00989475,28.00989475,28.00989475,28.00989475,2091,24.77384002,24.77384002,24.77384002,24.77384002,24.77384002,24.77384002,2214,22.64794091,22.64794091,22.64794091,22.64794091,22.64794091,22.64794091,2337,21.16150225,21.16150225,21.16150225,21.16150225,21.16150225,21.16150225
94,1,1,1,0,0,7.090583195,7.090583195,7.090583195,7.090583195,7.090583195,7.090583195,153,7.09130755,7.09130755,7.09130755,7.09130755,7.09130755,7.09130755,306,93.06662362,107.2053782,76.27327731,92.44786285,106.6899774,78.29058824,459,202.8012513,220.8472269,184.5356303,204.6366735,212.6395403,194.8682541,612,195.9089764,222.1921008,136.1201681,126.3614848,145.7254688,97.25528554,765,252.0528086,266.5729412,109.2226891,261.4220561,264.474005,258.752049,918,239.3084466,266.5729412,112.5848739,259.4976118,263.3663201,253.9518164,1071,199.0872328,234.9684034,54.75529412,233.6171723,233.7195918,233.5147528,1224,158.5821045,183.8631933,53.41042017,177.7919561,177.7919561,177.7919561,1377,129.1556739,149.5689076,49.37579832,148.2809731,148.9699301,146.8791597,1530,92.11151073,123.3438655,58.78991597,104.0936797,119.0641498,70.33499586,1683,68.43073095,91.73932773,58.78991597,77.85457852,90.32214873,61.0841127,1836,54.68641169,61.47966387,53.41042017,56.92810751,60.83501354,53.91433887,1989,48.08641634,54.75529412,19.78857143,54.05171122,54.05699418,54.04670462,2142,42.5164657,49.37579832,19.78857143,45.2891526,48.19026962,41.42857986,2295,37.05069296,40.63411765,15.08151261,39.8050535,39.8050535,39.8050535,2448,31.92138471,31.92138471,31.92138471,31.92138471,31.92138471,31.92138471,2601,28.22750979,28.22750979,28.22750979,28.22750979,28.22750979,28.22750979,2754,23.67607533,23.67607533,23.67607533,23.67607533,23.67607533,23.67607533,2907,21.60297638,21.60297638,21.60297638,21.60297638,21.60297638,21.60297638
95,1,1,,1,0,16.88153832,16.88153832,16.88153832,16.88153832,16.88153832,16.88153832,20,16.88439562,16.88439562,16.88439562,16.88439562,16.88439562,16.88439562,40,24.86289657,24.86289657,24.86289657,24.86289657,24.86289657,24.86289657,60,34.90671025,39.2892437,13.06420168,36.58907896,38.03776377,35.85274638,80,45.13290877,50.04823529,13.06420168,45.65971041,49.66143526,41.33799952,100,53.8510609,58.78991597,13.06420168,54.932397,58.04566533,51.30141329,120,67.78404699,79.63546218,13.06420168,69.78860793,77.54710644,60.20709497,140,91.90486267,107.2053782,13.06420168,96.73848145,106.641857,82.61244859,160,112.5171593,124.6887395,13.06420168,119.0237899,124.4070429,105.8436229,180,136.8631995,172.4317647,124.0163025,138.0375143,144.1781103,126.2709837,200,145.9276891,155.6208403,58.78991597,143.37684,155.1204221,74.03289835,220,160.5209374,172.4317647,61.47966387,164.7330841,169.1459931,154.4934543,240,172.7923334,183.8631933,66.85915966,176.951893,181.8812738,166.1324347,260,185.3413806,204.7087395,172.4317647,191.5443096,195.133237,177.0722456,280,195.6165514,208.0709244,89.04957983,199.7987203,206.1758747,188.7659458,300,207.4682602,220.8472269,101.8258824,215.1377144,219.6459803,199.4009477,320,216.7747959,230.2613445,109.2226891,221.6242495,228.1923077,207.0095644,340,225.9518803,237.6581513,120.6541176,232.0077961,236.0845101,218.9715191,360,236.8139288,256.4863866,124.0163025,246.5192132,254.2962706,227.0815801,380,244.0586617,264.5556303,127.3784874,254.6908514,262.2326662,234.6295278
96,1,1,,1,0,195.0711221,277.3319328,9.702016807,16.94736473,19.44441276,12.04768591,49,191.7212082,277.3319328,9.702016807,16.99290637,19.43320572,12.32234679,98,102.2988813,277.3319328,58.78991597,66.16082813,74.02114713,60.92722406,147,133.3409059,279.3492437,70.89378151,78.89131345,85.34665102,73.58352941,196,133.0672409,277.3319328,47.35848739,77.98374118,91.20592538,52.65055353,245,138.0543569,279.3492437,47.35848739,80.62245461,94.70535257,53.90043476,294,141.1378206,279.3492437,47.35848739,91.1065108,141.5110611,55.41826967,343,145.4920426,278.0043697,49.37579832,82.71630182,106.7262997,56.88383522,392,145.2191154,278.0043697,84.34252101,109.4496335,125.0358037,85.1297643,441,147.3965657,278.0043697,76.27327731,131.7671701,148.8479442,116.7071809,490,186.4441435,275.9870588,14.40907563,79.29025464,125.4753856,33.10512372,539,163.821766,155.6208403,15.08151261,144.4818392,153.2181082,128.3758756,588,138.8398775,172.4317647,99.80857143,110.4407849,110.4407849,110.4407849,637,141.7918761,161.0003361,49.37579832,143.6251625,157.6209093,114.4209235,686,145.2088039,161.0003361,107.2053782,143.3075438,159.5520103,125.8848813,735,162.577946,176.4663866,50.04823529,170.6491763,175.0513167,163.4374528,784,187.4953771,203.3638655,54.75529412,197.7003244,202.1418735,190.7234089,833,203.9519003,218.157479,57.44504202,209.1980115,217.1566426,203.9377926,882,215.174948,230.9337815,58.78991597,227.39249,229.3627462,218.8618933,931,230.5995604,252.4517647,99.80857143,243.9471249,247.6233899,230.1428767
97,1,1,,1,0,16.85099926,16.85099926,16.85099926,16.85099926,16.85099926,16.85099926,20,16.9353377,16.9353377,16.9353377,16.9353377,16.9353377,16.9353377,40,58.48757979,64.16941176,42.65142857,58.74617306,62.6105806,55.70605093,60,94.97829559,109.2226891,70.89378151,97.81551752,108.4720618,76.87493145,80,128.3424319,140.8272269,112.5848739,129.9057773,140.0722099,116.3472949,100,142.6620671,152.2586555,140.8272269,149.0678592,151.8785404,142.1850323,120,160.8754384,172.4317647,152.2586555,163.5888724,167.9199295,153.5537193,140,169.155752,184.5356303,161.0003361,176.7617578,182.3619386,165.1739037,160,180.3224609,193.9497479,172.4317647,188.8520693,192.4936836,176.4021222,180,188.294642,202.0189916,183.8631933,198.0760071,201.0416123,186.7391407,200,202.0484106,212.7779832,190.587563,205.2929303,211.6847308,196.7065849,220,212.4348844,218.157479,203.3638655,214.3448346,217.4239114,206.7013738,240,210.2155792,225.5542857,50.04823529,210.0263721,224.7148989,69.63417007,260,220.7814406,230.9337815,210.0882353,225.9206173,229.2143857,215.021679,280,225.6258975,236.9857143,215.4677311,229.8802707,234.3191539,220.080687,300,231.3210259,245.727395,218.157479,237.2529952,240.9282215,224.0999063,320,235.0169968,251.1068908,224.2094118,243.0029336,248.72143,226.7011132,340,239.1297769,256.4863866,225.5542857,247.7675682,252.5205938,230.0722423,360,242.382953,256.4863866,230.9337815,249.6984311,255.1137832,232.6544291,380,245.6827398,264.5556303,230.9337815,253.8305861,260.9673161,235.6294672
98,1,0,,0,0,236.0391228,265.9005042,101.8258824,260.110878,263.6245637,254.3093254,131,236.2058959,265.9005042,105.8605042,259.6835583,263.0894404,254.2584772,262,207.3995458,256.4863866,58.78991597,246.2986928,252.4000388,229.5475268,393,174.7500101,210.0882353,53.41042017,201.7501785,207.3512988,199.6766356,524,150.8739363,150.8739363,150.8739363,150.8739363,150.8739363,150.8739363,655,132.9528393,152.2586555,50.04823529,148.5546888,151.9119301,146.9396034,786,111.6194173,136.1201681,42.65142857,128.2399331,133.2721997,116.9709969,917,85.25349086,109.2226891,66.85915966,80.48334493,108.2620648,69.63296218,1048,68.71559087,89.04957983,22.47831933,76.29406696,86.80302903,69.0423966,1179,58.25062134,79.63546218,54.75529412,67.33191245,74.85803205,56.12397115,1310,52.73748601,61.47966387,22.47831933,56.53245885,60.19883153,54.04956818,1441,48.1891269,54.75529412,20.4610084,54.04914281,54.051581,54.04670462,1572,44.125556,49.37579832,19.78857143,48.11143828,48.36714286,47.86412507,1703,40.8052353,44.6687395,19.78857143,43.25170212,43.66008403,41.4006958,1834,37.02438758,40.63411765,19.78857143,39.87661105,39.93478319,39.82871291,1965,33.17443336,33.17443336,33.17443336,33.17443336,33.17443336,33.17443336,2096,29.99104132,29.99104132,29.99104132,29.99104132,29.99104132,29.99104132,2227,27.70302174,27.70302174,27.70302174,27.70302174,27.70302174,27.70302174,2358,24.03221789,24.03221789,24.03221789,24.03221789,24.03221789,24.03221789,2489,22.56491292,22.56491292,22.56491292,22.56491292,22.56491292,22.56491292
99,1,1,0,0,0,6.632993912,6.632993912,6.632993912,6.632993912,6.632993912,6.632993912,238,6.375073343,6.375073343,6.375073343,6.375073343,6.375073343,6.375073343,476,77.09266817,277.3319328,19.78857143,21.31748089,31.49914348,11.40632532,714,119.8386699,278.0043697,37.27193277,40.44910641,52.81327262,31.73239978,952,132.5872886,279.3492437,57.44504202,60.09656957,65.39962469,57.44504202,1190,165.5303181,279.3492437,70.89378151,80.83342626,83.52469226,77.47602538,1428,159.4965238,281.3665546,101.8258824,104.6685218,105.4607964,104.1313806,1666,202.8963193,282.0389916,99.80857143,100.9694909,101.9074985,100.0314832,1904,264.1297627,278.0043697,259.1761345,261.8285898,264.8331439,259.2134227,2142,247.7760717,264.5556303,124.6887395,249.2278985,259.6971217,230.3061737,2380,176.3525431,193.9497479,64.16941176,185.7836299,190.947608,178.0733934,2618,138.8943863,149.5689076,57.44504202,145.5610675,148.812416,142.8445378,2856,99.57406194,109.2226891,47.35848739,106.0397825,108.2354944,103.5482251,3094,63.93438555,79.63546218,27.85781513,71.34925346,75.38581688,68.50730507,3332,52.24637163,57.44504202,27.85781513,54.45823748,56.15149913,53.86964542,3570,44.50009514,49.37579832,20.4610084,48.12427618,48.27900791,47.84303757,3808,37.77003647,40.63411765,37.27193277,39.73858996,39.99370148,38.18889228,4046,31.90790472,31.90790472,31.90790472,31.90790472,31.90790472,31.90790472,4284,26.91512939,26.91512939,26.91512939,26.91512939,26.91512939,26.91512939,4522,23.11817814,23.11817814,23.11817814,23.11817814,23.11817814,23.11817814
100,1,1,,1,0,5.887888654,5.887888654,5.887888654,5.887888654,5.887888654,5.887888654,48,5.888297823,5.888297823,5.888297823,5.888297823,5.888297823,5.888297823,96,15.40271584,15.40271584,15.40271584,15.40271584,15.40271584,15.40271584,144,29.35480303,29.35480303,29.35480303,29.35480303,29.35480303,29.35480303,192,41.25143833,47.35848739,37.27193277,42.96251465,46.01361345,37.82294334,240,52.49222566,57.44504202,50.04823529,55.10354897,56.24959851,51.38587874,288,67.96513025,79.63546218,58.78991597,71.47398832,76.26854184,59.78737701,336,95.1126777,107.2053782,79.63546218,97.7446341,106.6290036,82.26587741,384,115.8583333,127.3784874,109.2226891,120.1988584,125.8333131,112.2680365,432,136.1403278,148.2240336,124.0163025,141.3352866,148.2240336,128.4048054,480,145.9573089,155.6208403,145.5342857,151.7907845,155.1204221,146.3714556,528,155.8912169,171.0868908,149.5689076,163.4935955,167.1148212,153.6246025,576,165.5614027,179.8285714,19.78857143,174.457096,177.2639281,163.9903212,624,177.1332175,193.9497479,22.47831933,179.6856916,190.3731894,33.70357619,672,186.9063808,202.0189916,29.20268908,180.5978409,198.4929355,38.56207348,720,195.0352356,210.0882353,184.5356303,203.0931452,208.5458469,192.938848,768,203.664927,218.157479,31.89243697,208.6690919,216.8013036,197.9524966,816,213.8784921,222.1921008,197.3119328,217.1686423,221.4118686,202.3147317,864,216.8949802,230.9337815,201.3465546,223.8238087,229.5167436,206.5759908,912,222.2753349,236.9857143,42.65142857,230.4144437,234.8928486,217.0880989
101,1,0,,0,0,213.7580815,261.1934454,64.16941176,255.8083394,257.1151921,254.3318436,147,214.5139533,261.1934454,66.85915966,255.7147147,257.2061043,254.3581727,294,172.8379163,202.0189916,53.41042017,200.4364533,200.6300234,200.0656688,441,147.2277314,172.4317647,54.75529412,168.1809948,169.8701,166.6591519,588,123.8897498,148.2240336,47.35848739,146.9005756,147.1205473,146.7409016,735,91.71107385,123.3438655,66.85915966,96.19166841,118.9968517,68.24312879,882,71.81094529,99.80857143,58.78991597,82.94494581,95.72155189,60.55047823,1029,58.02251371,79.63546218,53.41042017,66.15654072,75.17470295,53.99514797,1176,51.05510296,57.44504202,19.78857143,56.0554866,56.18292954,55.86066997,1323,46.60236146,50.04823529,19.78857143,48.18794011,48.18794011,48.18794011,1470,41.56904498,49.37579832,39.2892437,45.73554238,48.14254346,39.85199237,1617,37.7947895,44.6687395,17.7712605,42.2632897,43.49074772,39.88986701,1764,32.85979327,32.85979327,32.85979327,32.85979327,32.85979327,32.85979327,1911,29.94406667,29.94406667,29.94406667,29.94406667,29.94406667,29.94406667,2058,28.57316335,28.57316335,28.57316335,28.57316335,28.57316335,28.57316335,2205,24.25338701,24.25338701,24.25338701,24.25338701,24.25338701,24.25338701,2352,23.18367383,23.18367383,23.18367383,23.18367383,23.18367383,23.18367383,2499,22.18027007,22.18027007,22.18027007,22.18027007,22.18027007,22.18027007,2646,19.65626328,19.65626328,19.65626328,19.65626328,19.65626328,19.65626328,2793,18.27603229,18.27603229,18.27603229,18.27603229,18.27603229,18.27603229
102,1,1,,1,0,19.17386975,19.17386975,19.17386975,19.17386975,19.17386975,19.17386975,23,19.17386975,19.17386975,19.17386975,19.17386975,19.17386975,19.17386975,46,23.16563802,23.16563802,23.16563802,23.16563802,23.16563802,23.16563802,69,30.21033418,30.21033418,30.21033418,30.21033418,30.21033418,30.21033418,92,38.29132353,40.63411765,35.25462185,38.10948936,40.13369943,36.08527929,115,47.47047431,50.04823529,13.06420168,48.43259005,49.74516511,47.89661028,138,55.96087341,61.47966387,53.41042017,56.95866566,60.47882744,53.88143593,161,75.43654239,84.34252101,66.85915966,77.29632162,82.69152486,68.85027175,184,98.66002875,109.2226891,84.34252101,106.1464123,108.4720618,90.83805644,207,116.1947816,127.3784874,13.06420168,124.2783833,126.377651,115.0072068,230,134.6132281,145.5342857,14.40907563,140.8841811,144.1894118,128.8901088,253,144.4392896,155.6208403,13.06420168,151.2938275,155.1204221,146.5687333,276,154.0220242,165.707395,15.08151261,162.2917226,165.4571859,153.4129985,299,165.17653,176.4663866,17.7712605,164.3809304,175.7157592,27.93406338,322,175.8317334,189.9151261,15.08151261,167.8264063,186.6524283,19.84555761,345,185.1009221,196.6394958,22.47831933,183.850102,194.8025081,27.00363843,368,192.8248329,204.7087395,33.9097479,193.0605631,203.6206142,44.88195122,391,202.0589478,215.4677311,27.85781513,209.0574948,213.7908946,200.3728826,414,213.7423094,224.2094118,163.690084,218.2937313,223.260089,205.6398061,437,220.5678298,232.9510924,40.63411765,227.5133346,231.818567,219.6757925
103,1,1,,1,0,99.49029934,273.9697479,22.47831933,27.26815836,35.58309337,23.70852121,46,99.73596369,273.9697479,22.47831933,27.26188827,35.58309337,23.72512955,92,92.94101335,277.3319328,54.75529412,66.57455504,77.81988235,55.91395475,138,117.8960228,278.0043697,73.58352941,80.50578678,84.7933175,76.12944052,184,136.6681754,277.3319328,76.27327731,83.92396094,97.19450251,78.211478,230,143.230714,277.3319328,79.63546218,98.14459807,119.2431024,83.17942672,276,123.6439262,148.2240336,79.63546218,93.66722199,93.66722199,93.66722199,322,127.7266636,158.3105882,80.98033613,97.75983332,97.75983332,97.75983332,368,135.0504061,165.034958,84.34252101,101.9454755,101.9454755,101.9454755,414,140.0749746,172.4317647,99.80857143,113.8289107,113.8289107,113.8289107,460,143.0283367,176.4663866,99.80857143,117.0559302,117.0559302,117.0559302,506,146.7164807,176.4663866,99.80857143,118.127468,118.127468,118.127468,552,146.8062275,174.4490756,107.2053782,131.547083,131.547083,131.547083,598,167.1775502,179.8285714,54.75529412,172.5796058,177.985596,167.541314,644,192.5307913,212.7779832,54.75529412,200.7040385,207.3257237,195.342228,690,211.463924,226.8991597,64.16941176,224.785504,224.9597256,224.6112824,736,220.7225422,236.9857143,70.89378151,226.9655417,234.08722,222.243172,782,230.1167257,251.1068908,70.89378151,244.5540903,248.9526765,230.1129383,828,239.0134293,261.1934454,79.63546218,252.0029603,256.6982742,237.5416338,874,243.0493414,261.1934454,80.98033613,254.1073993,259.7242166,244.7039962
104,1,1,,1,0,21.28494061,21.28494061,21.28494061,21.28494061,21.28494061,21.28494061,22,21.40311419,21.40311419,21.40311419,21.40311419,21.40311419,21.40311419,44,60.75183493,64.16941176,44.6687395,62.10976783,62.87344232,59.23658107,66,110.52622,123.3438655,70.89378151,115.2529768,119.2216465,110.3493681,88,137.9869825,149.5689076,112.5848739,143.8034345,148.9369474,121.7455346,110,151.7262366,165.034958,142.8445378,159.4458554,164.6569869,146.9005013,132,172.1788402,177.1388235,151.5862185,175.2032673,176.8331704,173.3307837,154,178.6127024,193.9497479,66.85915966,172.8975628,189.7366058,88.94124276,176,192.7392544,202.0189916,177.1388235,198.1923197,202.4045848,181.5206874,198,201.8489313,215.4677311,189.9151261,205.1252427,214.0446668,190.7808383,220,210.2050118,222.1921008,197.3119328,216.0638474,220.0340473,199.2124354,242,211.8758125,230.2613445,57.44504202,218.5805323,227.5332294,134.5861712,264,223.2134291,236.9857143,206.7260504,227.629478,234.2465541,208.1751047,286,230.6178588,247.7447059,215.4677311,237.0003024,242.4849591,221.4969087,308,236.113807,253.1242017,222.1921008,246.5104101,252.3632862,226.1224559,330,241.6020373,259.1761345,225.5542857,251.0624077,255.0441862,229.5398322,352,246.6642402,264.5556303,230.9337815,253.984144,262.1816354,234.0693666,374,250.0134353,265.9005042,234.9684034,256.6544601,262.0052161,238.7402337,396,251.7407993,264.5556303,236.9857143,258.6343992,263.2663296,241.8875033,418,254.3588223,264.5556303,241.0203361,258.5102473,263.2922638,244.8658351
105,1,1,,1,0,267.2711495,278.0043697,6.339831933,13.28836107,21.90829319,6.339831933,93,262.4406579,278.0043697,6.339831933,14.14631959,21.564667,6.339831933,186,3307.462562,278.0043697,53.41042017,57.6515543,60.49396193,53.41042017,279,244.8639821,212.7779832,64.16941176,72.47747995,86.09278508,65.39843515,372,315.3144615,278.0043697,31.89243697,67.93680765,97.69020474,21.59528732,465,150.8813587,278.0043697,76.27327731,81.72014455,91.08245258,76.27327731,558,155.1484668,279.3492437,76.27327731,87.79249964,97.73599171,77.63301175,651,154.1073762,278.0043697,76.27327731,84.49589143,101.2490358,77.27406144,744,155.2456152,281.3665546,80.98033613,98.72188209,107.5318039,84.180488,837,156.1281361,279.3492437,50.04823529,95.78904471,116.7031482,59.13675188,930,158.2645426,278.0043697,58.78991597,128.3953027,149.1165409,117.188038,1023,159.798136,279.3492437,57.44504202,125.3347917,125.3347917,125.3347917,1116,131.7229255,161.6727731,79.63546218,103.4170179,103.4170179,103.4170179,1209,138.8999407,151.5862185,99.80857143,131.3135002,149.2221822,113.4048181,1302,143.1272157,149.5689076,107.2053782,136.8202265,148.8964706,124.7439825,1395,166.7166185,183.8631933,61.47966387,173.7731126,177.9184256,167.3139509,1488,192.0047138,204.7087395,79.63546218,200.1030059,203.8266179,194.6007697,1581,211.4287081,225.5542857,89.04957983,224.5517673,224.6383175,224.3901981,1674,226.2214852,243.0376471,89.04957983,238.2936574,240.9789554,227.4466953,1767,240.1423098,261.1934454,101.8258824,253.4192914,256.3994647,238.6101678
106,1,1,,1,0,18.39112022,18.39112022,18.39112022,18.39112022,18.39112022,18.39112022,28,18.37901245,18.37901245,18.37901245,18.37901245,18.37901245,18.37901245,56,74.43740332,84.34252101,53.41042017,76.77778937,81.21612572,73.78591336,84,128.4179622,138.809916,91.73932773,132.518349,134.1121535,130.7557268,112,148.7350471,161.6727731,140.8272269,156.5238491,160.1871565,146.8252485,140,165.745958,177.1388235,66.85915966,169.3309892,175.6520592,159.7602576,168,176.10033,193.9497479,80.98033613,181.8635197,190.9900587,118.9471622,196,190.2398994,204.7087395,184.5356303,198.2856846,202.8733585,189.4416426,224,206.8605388,218.157479,112.5848739,210.8044008,217.1566426,202.5952694,252,210.4876528,225.5542857,120.6541176,210.9570614,224.5682684,135.7719418,280,222.709176,234.2959664,208.0709244,225.5423145,233.3008582,217.927412,308,229.3911445,245.727395,222.1921008,234.0832746,240.9320363,223.0174596,336,236.7146485,255.8139496,124.6887395,245.7999127,252.8469081,232.9851399,364,243.0472776,259.1761345,230.2613445,251.092427,256.5101786,234.6350504,392,246.6735093,260.5210084,136.1201681,253.3350334,259.9855907,239.547986,420,249.6249838,265.9005042,140.8272269,257.652222,262.1389325,247.8660959,448,250.4642346,265.9005042,247.7447059,258.7399186,262.207327,251.7840855,476,255.0836814,269.2626891,123.3438655,261.1487064,264.7750867,258.2984922,504,255.2315658,264.5556303,112.5848739,260.881845,263.4502544,258.1416136,532,256.6956847,266.5729412,151.5862185,261.2672583,264.6444427,258.3293356
